,MAE,RMSE,SMAPE,R2
0,3.0342873372939576,3.952327962408236,2.325310536681918,0.984769816956767
0,2.106213655308962,2.9503209616821287,1.6874858799499377,0.9915133224261402
0,2.4681059080490644,3.3705676936911706,1.9220865873099129,0.9889234304029768
0,2.1522944109831017,2.9561263006039527,1.7522901116169995,0.9914798911401383
0,4.210241446604796,5.504408781724472,3.069875618167992,0.970459317081002
0,4.17340032383523,5.420735567699149,3.0499822614687475,0.9713505943040078
