,MAE,RMSE,SMAPE,R2
0,3.497875811173992,4.45050328593734,2.855000716991012,0.9806884370100464
0,2.718245508410617,3.6184728772858734,2.190109841339481,0.987234147672536
0,2.8347724965526693,3.6834009526351994,2.2884301123521165,0.9867719092666396
0,3.245512318770445,4.16213240273153,2.502899555574416,0.9831099491888888
0,3.2427250579630083,4.296077013649768,2.4047623343697127,0.9820053547520282
0,5.740347660464009,7.166968345816331,4.205548370451428,0.949919328244122
