,MAE,RMSE,SMAPE,R2
0,2.48541161212199,3.323778715846284,1.95818699594442,0.9892288176609294
0,2.1708157715659366,3.004056256930265,1.7461531785982756,0.9912013651233076
0,2.166092672255983,2.992489097221103,1.734978332403421,0.9912689931986332
0,2.064172559255304,2.885722186996841,1.659122501554091,0.9918808940250812
0,2.2349187996799893,3.101987965009008,1.8143023281347488,0.9906183464731932
0,2.234895532009065,3.060428471210907,1.776712713518425,0.9908680475788036
